po_id,order_date,supplier_id,product_id,warehouse_id,ordered_qty,received_qty,unit_cost,freight_cost,promised_date,actual_delivery_date,defect_qty,delivery_days_late,is_late,fill_rate,defect_rate,purchase_value,landed_cost,data_complete
PO022649,2024-06-13,S024,P0027,W03,180,178,910.96,8507.06,2024-06-22,2024-06-19,4,-3.0,0,0.9888888888888889,0.02247191011235955,163972.80000000002,172479.86000000002,True
PO022650,2025-09-03,S011,P0084,W03,66,66,790.91,2931.78,2025-10-06,2025-10-10,0,4.0,1,1.0,0.0,52200.06,55131.84,True
PO022651,2025-10-18,S021,P0005,W04,161,159,174.52,1451.24,2025-11-16,2025-11-22,3,6.0,1,0.9875776397515528,0.018867924528301886,28097.72,29548.960000000003,True
PO022652,2025-10-25,S018,P0090,W03,90,86,300.32,1200.64,2025-11-10,2025-11-12,0,2.0,1,0.9555555555555556,0.0,27028.8,28229.44,True
PO022653,2024-01-06,S020,P0116,W03,175,168,879.17,6260.3,2024-01-25,2024-01-25,5,0.0,0,0.96,0.02976190476190476,153854.75,160115.05,True
PO022654,2025-08-24,S024,P0009,W02,141,137,415.03,3271.93,2025-09-02,2025-08-30,2,-3.0,0,0.9716312056737588,0.014598540145985401,58519.229999999996,61791.159999999996,True
PO022655,2024-03-22,S003,P0070,W03,108,104,713.19,4220.74,2024-04-07,2024-04-10,1,3.0,1,0.9629629629629629,0.009615384615384616,77024.52,81245.26000000001,True
PO022656,2025-08-14,S008,P0043,W02,9,9,140.11,46.89,2025-08-23,2025-08-21,0,-2.0,0,1.0,0.0,1260.9900000000002,1307.8800000000003,True
PO022657,2025-10-06,S009,P0078,W01,168,164,96.99,942.77,2025-11-03,2025-11-11,10,8.0,1,0.9761904761904762,0.06097560975609756,16294.32,17237.09,True
PO022658,2024-09-21,S002,P0108,W01,121,118,124.58,766.14,2024-10-02,2024-10-05,3,3.0,1,0.9752066115702479,0.025423728813559324,15074.18,15840.32,True
PO022659,2024-05-21,S003,P0010,W03,119,116,598.92,4199.67,2024-06-06,2024-06-03,0,-3.0,0,0.9747899159663865,0.0,71271.48,75471.15,True
PO022660,2025-06-05,S003,P0081,W01,158,155,890.48,7715.1,2025-06-21,2025-06-18,6,-3.0,0,0.9810126582278481,0.03870967741935484,140695.84,148410.94,True
PO022661,2024-02-20,S024,P0022,W01,201,198,879.46,7574.05,2024-02-29,2024-03-03,1,3.0,1,0.9850746268656716,0.005050505050505051,176771.46000000002,184345.51,True
PO022662,2025-02-27,S022,P0065,W02,49,47,163.06,460.3,2025-03-09,2025-03-06,1,-3.0,0,0.9591836734693877,0.02127659574468085,7989.9400000000005,8450.24,True
PO022663,2024-08-30,S015,P0054,W02,198,190,43.24,519.37,2024-09-16,2024-09-18,1,2.0,1,0.9595959595959596,0.005263157894736842,8561.52,9080.890000000001,True
PO022664,2024-11-06,S022,P0061,W02,38,38,282.04,794.64,2024-11-16,2024-11-13,0,-3.0,0,1.0,0.0,10717.52,11512.16,True
PO022665,2025-08-26,S009,P0092,W04,143,140,923.46,6790.32,2025-09-23,2025-09-21,5,-2.0,0,0.9790209790209791,0.03571428571428571,132054.78,138845.1,True
PO022666,2025-12-26,S012,P0074,W01,109,106,305.61,1763.47,2026-01-23,2026-01-26,0,3.0,1,0.9724770642201835,0.0,33311.49,35074.96,True
PO022667,2024-10-20,S023,P0042,W02,167,166,852.18,3920.85,2024-11-08,2024-11-10,4,2.0,1,0.9940119760479041,0.024096385542168676,142314.06,146234.91,True
PO022668,2024-07-31,S004,P0079,W01,120,118,711.48,4173.97,2024-08-19,2024-08-23,2,4.0,1,0.9833333333333333,0.01694915254237288,85377.6,89551.57,True
PO022669,2025-09-01,S004,P0072,W01,130,128,849.63,6332.38,2025-09-20,2025-09-21,5,1.0,1,0.9846153846153847,0.0390625,110451.9,116784.28,True
PO022670,2024-10-29,S014,P0009,W01,99,97,415.03,1687.94,2024-12-02,2024-12-04,0,2.0,1,0.9797979797979798,0.0,41087.969999999994,42775.909999999996,True
PO022671,2024-05-26,S007,P0074,W02,146,144,305.61,2398.75,2024-06-16,2024-06-13,1,-3.0,0,0.9863013698630136,0.006944444444444444,44619.060000000005,47017.810000000005,True
PO022672,2025-10-21,S017,P0041,W04,68,65,786.37,1215.91,2025-11-23,2025-12-06,2,13.0,1,0.9558823529411765,0.03076923076923077,53473.16,54689.07000000001,True
PO022673,2025-12-25,S016,P0018,W01,67,66,144.14,321.12,2026-01-09,2026-01-06,2,-3.0,0,0.9850746268656716,0.030303030303030304,9657.38,9978.5,True
PO022674,2024-07-30,S009,P0064,W01,93,93,889.75,4798.88,2024-08-27,2024-09-01,4,5.0,1,1.0,0.043010752688172046,82746.75,87545.63,True
PO022675,2024-04-25,S003,P0062,W03,48,46,493.18,1673.34,2024-05-11,2024-05-15,1,4.0,1,0.9583333333333334,0.021739130434782608,23672.64,25345.98,True
PO022676,2024-04-21,S003,P0088,W04,72,71,831.84,2724.16,2024-05-07,2024-05-04,0,-3.0,0,0.9861111111111112,0.0,59892.48,62616.64,True
PO022677,2025-03-13,S012,P0052,W02,22,21,870.88,419.16,2025-04-10,2025-04-07,0,-3.0,0,0.9545454545454546,0.0,19159.36,19578.52,True
PO022678,2024-08-14,S009,P0090,W02,58,56,300.32,667.71,2024-09-11,2024-09-13,4,2.0,1,0.9655172413793104,0.07142857142857142,17418.56,18086.27,True
PO022679,2025-03-31,S001,P0034,W04,93,92,546.57,3805.69,2025-04-28,2025-04-27,0,-1.0,0,0.989247311827957,0.0,50831.01,54636.700000000004,True
PO022680,2025-07-09,S018,P0073,W01,106,105,496.76,1557.12,2025-07-25,2025-08-02,3,8.0,1,0.9905660377358491,0.02857142857142857,52656.56,54213.68,True
PO022681,2024-01-05,S024,P0116,W04,140,138,879.17,7765.32,2024-01-14,2024-01-13,1,-1.0,0,0.9857142857142858,0.007246376811594203,123083.79999999999,130849.12,True
PO022682,2025-09-20,S025,P0071,W01,90,86,847.13,3758.79,2025-10-16,2025-10-13,0,-3.0,0,0.9555555555555556,0.0,76241.7,80000.48999999999,True
PO022683,2024-01-22,S003,P0082,W01,137,136,234.99,2278.1,2024-02-07,2024-02-04,3,-3.0,0,0.9927007299270073,0.022058823529411766,32193.63,34471.73,True
PO022684,2024-03-24,S005,P0045,W03,98,94,110.28,514.84,2024-04-13,2024-04-13,5,0.0,0,0.9591836734693877,0.05319148936170213,10807.44,11322.28,True
PO022685,2025-06-13,S011,P0082,W04,99,98,234.99,1479.61,2025-07-16,2025-07-13,1,-3.0,0,0.98989898989899,0.01020408163265306,23264.010000000002,24743.620000000003,True
PO022686,2025-03-30,S023,P0101,W01,5,5,662.0,172.76,2025-04-18,2025-04-15,0,-3.0,0,1.0,0.0,3310.0,3482.76,True
PO022687,2025-12-16,S015,P0105,W01,172,168,681.91,2659.75,2026-01-02,2026-01-03,1,1.0,1,0.9767441860465116,0.005952380952380952,117288.51999999999,119948.26999999999,True
PO022688,2025-02-18,S012,P0110,W01,153,151,382.52,2707.8,2025-03-18,2025-03-20,0,2.0,1,0.9869281045751634,0.0,58525.56,61233.36,True
PO022689,2024-10-31,S024,P0037,W01,17,17,320.34,241.91,2024-11-09,2024-11-14,0,5.0,1,1.0,0.0,5445.78,5687.69,True
PO022690,2025-05-03,S017,P0102,W01,15,15,555.41,548.16,2025-06-05,2025-06-14,3,9.0,1,1.0,0.2,8331.15,8879.31,True
PO022691,2025-07-11,S025,P0042,W01,163,161,852.18,9936.69,2025-08-06,2025-08-10,4,4.0,1,0.9877300613496932,0.024844720496894408,138905.34,148842.03,True
PO022692,2025-05-05,S022,P0105,W04,49,47,681.91,1929.82,2025-05-15,2025-05-12,1,-3.0,0,0.9591836734693877,0.02127659574468085,33413.59,35343.409999999996,True
PO022693,2024-09-27,S025,P0001,W01,197,194,437.34,3472.13,2024-10-23,2024-10-20,6,-3.0,0,0.9847715736040609,0.030927835051546393,86155.98,89628.11,True
PO022694,2025-12-02,S014,P0110,W03,177,175,382.52,2018.46,2026-01-05,2026-01-05,3,0.0,0,0.9887005649717514,0.017142857142857144,67706.04,69724.5,True
PO022695,2024-08-08,S010,P0026,W02,93,91,29.48,89.84,2024-09-03,2024-09-02,1,-1.0,0,0.978494623655914,0.01098901098901099,2741.64,2831.48,True
PO022696,2024-09-10,S002,P0025,W04,216,211,564.64,3324.82,2024-09-21,2024-10-08,2,17.0,1,0.9768518518518519,0.009478672985781991,121962.23999999999,125287.06,True
PO022697,2024-07-22,S019,P0068,W01,119,116,942.82,2726.32,2024-07-29,2024-07-26,2,-3.0,0,0.9747899159663865,0.017241379310344827,112195.58,114921.90000000001,True
PO022698,2024-08-07,S007,P0062,W01,218,214,493.18,2166.72,2024-08-28,2024-08-27,4,-1.0,0,0.981651376146789,0.018691588785046728,107513.24,109679.96,True
PO022699,2024-06-04,S001,P0019,W01,16,16,105.41,84.06,2024-07-02,2024-07-09,0,7.0,1,1.0,0.0,1686.56,1770.62,True
PO022700,2025-02-28,S021,P0065,W01,132,129,163.06,1605.55,2025-03-29,2025-03-30,2,1.0,1,0.9772727272727273,0.015503875968992248,21523.920000000002,23129.47,True
PO022701,2025-06-16,S011,P0097,W02,180,176,132.18,1302.66,2025-07-19,2025-07-16,3,-3.0,0,0.9777777777777777,0.017045454545454544,23792.4,25095.06,True
PO022702,2024-11-09,S014,P0059,W03,60,60,306.74,1321.05,2024-12-13,2024-12-22,1,9.0,1,1.0,0.016666666666666666,18404.4,19725.45,True
PO022703,2025-11-05,S020,P0070,W01,183,177,713.19,5915.32,2025-11-24,2025-11-26,1,2.0,1,0.9672131147540983,0.005649717514124294,130513.77,136429.09,True
PO022704,2024-12-12,S009,P0102,W02,184,179,555.41,5529.87,2025-01-09,2025-01-06,8,-3.0,0,0.9728260869565217,0.0446927374301676,102195.43999999999,107725.30999999998,True
PO022705,2024-12-07,S021,P0022,W04,173,169,879.46,4013.29,2025-01-05,2025-01-03,1,-2.0,0,0.976878612716763,0.005917159763313609,152146.58000000002,156159.87000000002,True
PO022706,2024-02-20,S015,P0040,W02,144,140,28.36,64.0,2024-03-08,2024-03-05,0,-3.0,0,0.9722222222222222,0.0,4083.84,4147.84,True
PO022707,2025-10-22,S015,P0108,W02,24,24,124.58,61.5,2025-11-08,2025-11-06,0,-2.0,0,1.0,0.0,2989.92,3051.42,True
PO022708,2024-04-18,S007,P0020,W01,217,212,561.56,4469.63,2024-05-09,2024-05-07,2,-2.0,0,0.9769585253456221,0.009433962264150943,121858.51999999999,126328.15,True
PO022709,2024-04-30,S020,P0031,W01,194,192,466.43,6652.21,2024-05-19,2024-05-21,0,2.0,1,0.9896907216494846,0.0,90487.42,97139.63,True
PO022710,2025-11-14,S007,P0033,W02,123,119,891.43,4267.69,2025-12-05,2025-12-11,1,6.0,1,0.967479674796748,0.008403361344537815,109645.89,113913.58,True
PO022711,2025-01-14,S016,P0099,W03,90,88,122.77,208.59,2025-01-29,2025-02-03,0,5.0,1,0.9777777777777777,0.0,11049.3,11257.89,True
PO022712,2024-02-19,S021,P0018,W01,118,118,144.14,457.56,2024-03-19,2024-03-25,2,6.0,1,1.0,0.01694915254237288,17008.519999999997,17466.079999999998,True
PO022713,2024-11-18,S003,P0045,W02,216,211,110.28,1084.39,2024-12-04,2024-12-03,3,-1.0,0,0.9768518518518519,0.014218009478672985,23820.48,24904.87,True
PO022714,2025-03-07,S011,P0049,W03,14,13,692.83,502.8,2025-04-09,2025-04-06,0,-3.0,0,0.9285714285714286,0.0,9699.62,10202.42,True
PO022715,2024-01-08,S017,P0010,W01,108,108,598.92,4484.21,2024-02-10,2024-02-07,4,-3.0,0,1.0,0.037037037037037035,64683.35999999999,69167.56999999999,True
PO022716,2025-07-05,S007,P0015,W01,46,45,47.2,137.71,2025-07-26,2025-07-28,0,2.0,1,0.9782608695652174,0.0,2171.2000000000003,2308.9100000000003,True
PO022717,2025-05-03,S001,P0046,W01,180,180,641.25,4552.52,2025-05-31,2025-05-29,1,-2.0,0,1.0,0.005555555555555556,115425.0,119977.52,True
PO022718,2024-01-09,S011,P0011,W03,148,144,558.22,4697.71,2024-02-11,2024-02-16,1,5.0,1,0.972972972972973,0.006944444444444444,82616.56,87314.27,True
PO022719,2025-03-28,S013,P0118,W03,201,196,531.0,4358.02,2025-04-13,2025-04-13,1,0.0,0,0.9751243781094527,0.00510204081632653,106731.0,111089.02,True
PO022720,2024-06-11,S024,P0055,W04,218,216,530.67,5856.58,2024-06-20,2024-06-17,2,-3.0,0,0.9908256880733946,0.009259259259259259,115686.06,121542.64,True
PO022721,2025-06-20,S021,P0001,W02,30,30,437.34,768.27,2025-07-19,2025-07-16,1,-3.0,0,1.0,0.03333333333333333,13120.199999999999,13888.47,True
PO022722,2024-10-02,S005,P0073,W02,107,104,496.76,1201.57,2024-10-22,2024-10-24,0,2.0,1,0.9719626168224299,0.0,53153.32,54354.89,True
PO022723,2024-05-27,S007,P0091,W01,205,202,740.32,5162.47,2024-06-17,2024-06-14,1,-3.0,0,0.9853658536585366,0.0049504950495049506,151765.6,156928.07,True
PO022724,2025-01-05,S005,P0073,W02,11,11,496.76,196.52,2025-01-25,2025-01-31,0,6.0,1,1.0,0.0,5464.36,5660.88,True
PO022725,2024-11-19,S023,P0069,W02,192,188,847.96,5599.3,2024-12-08,2024-12-06,2,-2.0,0,0.9791666666666666,0.010638297872340425,162808.32,168407.62,True
PO022727,2025-10-04,S023,P0088,W02,120,115,831.84,7381.48,2025-10-23,2025-10-20,5,-3.0,0,0.9583333333333334,0.043478260869565216,99820.8,107202.28,True
PO022728,2025-04-19,S002,P0117,W03,32,31,31.42,33.11,2025-04-30,2025-05-08,0,8.0,1,0.96875,0.0,1005.44,1038.55,True
PO022729,2024-12-22,S014,P0044,W02,78,74,529.9,691.03,2025-01-25,2025-01-24,2,-1.0,0,0.9487179487179487,0.02702702702702703,41332.2,42023.229999999996,True
PO022730,2024-06-14,S002,P0015,W01,211,208,47.2,600.12,2024-06-25,2024-06-24,0,-1.0,0,0.985781990521327,0.0,9959.2,10559.320000000002,True
PO022731,2025-02-19,S014,P0026,W03,204,204,29.48,244.93,2025-03-25,2025-03-22,2,-3.0,0,1.0,0.00980392156862745,6013.92,6258.85,True
PO022732,2024-01-19,S001,P0080,W02,35,33,255.24,409.5,2024-02-16,2024-02-13,0,-3.0,0,0.9428571428571428,0.0,8933.4,9342.9,True
PO022733,2025-10-08,S004,P0078,W01,125,122,96.99,510.99,2025-10-27,2025-11-07,2,11.0,1,0.976,0.01639344262295082,12123.75,12634.74,True
PO022734,2024-01-02,S004,P0107,W02,30,29,131.46,86.98,2024-01-21,2024-01-30,2,9.0,1,0.9666666666666667,0.06896551724137931,3943.8,4030.78,True
PO022735,2025-05-25,S018,P0049,W01,217,214,692.83,9158.24,2025-06-10,2025-06-11,3,1.0,1,0.9861751152073732,0.014018691588785047,150344.11000000002,159502.35,True
PO022736,2024-09-09,S017,P0107,W03,103,100,131.46,933.23,2024-10-12,2024-10-24,6,12.0,1,0.970873786407767,0.06,13540.380000000001,14473.61,True
PO022737,2025-06-09,S014,P0034,W02,60,58,546.57,1497.94,2025-07-13,2025-07-14,1,1.0,1,0.9666666666666667,0.017241379310344827,32794.200000000004,34292.14000000001,True
PO022738,2024-09-21,S005,P0062,W03,121,116,493.18,2705.53,2024-10-11,2024-10-12,0,1.0,1,0.9586776859504132,0.0,59674.78,62380.31,True
PO022739,2024-01-20,S007,P0079,W04,48,46,711.48,907.94,2024-02-10,2024-02-07,1,-3.0,0,0.9583333333333334,0.021739130434782608,34151.04,35058.98,True
PO022740,2025-11-24,S010,P0034,W01,159,157,546.57,5880.84,2025-12-20,2025-12-19,0,-1.0,0,0.9874213836477987,0.0,86904.63,92785.47,True
PO022741,2025-07-13,S025,P0045,W01,79,78,110.28,493.69,2025-08-08,2025-08-05,3,-3.0,0,0.9873417721518988,0.038461538461538464,8712.12,9205.810000000001,True
PO022742,2024-02-02,S018,P0100,W03,84,81,484.96,2382.54,2024-02-18,2024-02-15,3,-3.0,0,0.9642857142857143,0.037037037037037035,40736.64,43119.18,True
PO022743,2024-01-25,S001,P0070,W04,167,162,713.19,4887.8,2024-02-22,2024-02-22,2,0.0,0,0.9700598802395209,0.012345679012345678,119102.73000000001,123990.53000000001,True
PO022744,2025-01-22,S001,P0074,W03,197,191,305.61,4320.18,2025-02-19,2025-02-19,0,0.0,0,0.9695431472081218,0.0,60205.170000000006,64525.350000000006,True
PO022745,2025-11-30,S009,P0075,W01,48,46,735.24,2315.49,2025-12-28,2026-01-09,2,12.0,1,0.9583333333333334,0.043478260869565216,35291.520000000004,37607.01,True
PO022746,2025-02-26,S006,P0095,W01,133,132,21.13,78.04,2025-03-04,2025-03-09,3,5.0,1,0.9924812030075187,0.022727272727272728,2810.29,2888.33,True
PO022747,2024-01-08,S011,P0117,W04,70,70,31.42,123.21,2024-02-10,2024-02-07,0,-3.0,0,1.0,0.0,2199.4,2322.61,True
PO022748,2025-05-26,S025,P0048,W04,15,14,629.18,515.85,2025-06-21,2025-06-18,0,-3.0,0,0.9333333333333333,0.0,9437.699999999999,9953.55,True
PO022749,2024-11-08,S005,P0043,W02,59,57,140.11,510.83,2024-11-28,2024-11-27,1,-1.0,0,0.9661016949152542,0.017543859649122806,8266.490000000002,8777.320000000002,True
PO022750,2025-04-11,S015,P0110,W02,12,12,382.52,111.95,2025-04-28,2025-05-03,0,5.0,1,1.0,0.0,4590.24,4702.19,True
PO022751,2024-09-13,S013,P0058,W02,173,169,769.37,6279.19,2024-09-29,2024-10-04,3,5.0,1,0.976878612716763,0.01775147928994083,133101.01,139380.2,True
PO022753,2024-01-14,S014,P0106,W01,121,115,704.12,2009.33,2024-02-17,2024-02-14,7,-3.0,0,0.9504132231404959,0.06086956521739131,85198.52,87207.85,True
PO022754,2025-04-06,S013,P0089,W03,99,97,193.04,1174.8,2025-04-22,2025-04-21,4,-1.0,0,0.9797979797979798,0.041237113402061855,19110.96,20285.76,True
PO022755,2025-04-09,S007,P0087,W01,63,62,572.62,607.49,2025-04-30,2025-05-04,1,4.0,1,0.9841269841269841,0.016129032258064516,36075.06,36682.549999999996,True
PO022756,2024-08-23,S025,P0114,W02,102,100,908.2,1836.05,2024-09-18,2024-09-15,1,-3.0,0,0.9803921568627451,0.01,92636.40000000001,94472.45000000001,True
PO022757,2024-03-01,S007,P0033,W03,37,34,891.43,1905.08,2024-03-22,2024-03-19,0,-3.0,0,0.918918918918919,0.0,32982.909999999996,34887.99,True
PO022758,2025-07-18,S004,P0055,W03,17,16,530.67,632.28,2025-08-06,2025-08-13,0,7.0,1,0.9411764705882353,0.0,9021.39,9653.67,True
PO022759,2024-04-20,S003,P0066,W04,38,36,50.31,37.31,2024-05-06,2024-05-10,1,4.0,1,0.9473684210526315,0.027777777777777776,1911.7800000000002,1949.0900000000001,True
PO022760,2024-05-17,S002,P0024,W01,16,16,334.75,254.71,2024-05-28,2024-05-30,0,2.0,1,1.0,0.0,5356.0,5610.71,True
PO022761,2024-11-26,S009,P0063,W04,123,118,249.12,1583.88,2024-12-24,2024-12-23,4,-1.0,0,0.959349593495935,0.03389830508474576,30641.760000000002,32225.640000000003,True
PO022762,2025-06-07,S021,P0079,W01,18,17,711.48,533.73,2025-07-06,2025-07-08,1,2.0,1,0.9444444444444444,0.058823529411764705,12806.64,13340.369999999999,True
PO022763,2025-12-28,S004,P0061,W01,88,86,282.04,1081.6,2026-01-16,2026-01-25,0,9.0,1,0.9772727272727273,0.0,24819.52,25901.12,True
PO022764,2025-04-02,S001,P0079,W02,162,153,711.48,4859.16,2025-04-30,2025-05-01,4,1.0,1,0.9444444444444444,0.026143790849673203,115259.76000000001,120118.92000000001,True
PO022765,2025-12-03,S014,P0013,W02,128,124,87.55,729.76,2026-01-06,2026-01-05,1,-1.0,0,0.96875,0.008064516129032258,11206.4,11936.16,True
PO022766,2025-04-21,S015,P0059,W04,134,131,306.74,2861.81,2025-05-08,2025-05-08,1,0.0,0,0.9776119402985075,0.007633587786259542,41103.16,43964.97,True
PO022767,2025-09-11,S015,P0112,W03,66,64,468.25,600.31,2025-09-28,2025-09-26,1,-2.0,0,0.9696969696969697,0.015625,30904.5,31504.81,True
PO022768,2024-05-08,S001,P0032,W01,34,34,470.25,342.28,2024-06-05,2024-06-02,1,-3.0,0,1.0,0.029411764705882353,15988.5,16330.78,True
PO022769,2024-02-11,S006,P0055,W02,38,36,530.67,859.77,2024-02-17,2024-02-14,2,-3.0,0,0.9473684210526315,0.05555555555555555,20165.46,21025.23,True
PO022770,2025-05-04,S009,P0075,W04,97,97,735.24,3847.86,2025-06-01,2025-06-07,7,6.0,1,1.0,0.07216494845360824,71318.28,75166.14,True
PO022771,2025-12-13,S019,P0076,W03,196,189,631.28,6658.78,2025-12-20,2025-12-17,6,-3.0,0,0.9642857142857143,0.031746031746031744,123730.87999999999,130389.65999999999,True
PO022772,2025-06-22,S017,P0022,W03,207,198,879.46,11786.42,2025-07-25,2025-07-30,10,5.0,1,0.9565217391304348,0.050505050505050504,182048.22,193834.64,True
PO022773,2024-09-07,S021,P0014,W02,34,33,399.69,937.85,2024-10-06,2024-10-03,1,-3.0,0,0.9705882352941176,0.030303030303030304,13589.46,14527.31,True
PO022774,2024-12-23,S014,P0091,W03,19,19,740.32,612.34,2025-01-26,2025-01-31,0,5.0,1,1.0,0.0,14066.080000000002,14678.420000000002,True
PO022775,2024-03-23,S011,P0064,W02,104,101,889.75,5974.71,2024-04-25,2024-04-26,0,1.0,1,0.9711538461538461,0.0,92534.0,98508.71,True
PO022776,2024-09-05,S014,P0109,W04,45,43,881.76,1739.36,2024-10-09,2024-10-17,2,8.0,1,0.9555555555555556,0.046511627906976744,39679.2,41418.56,True
PO022777,2025-05-14,S010,P0119,W01,34,33,605.2,1519.1,2025-06-09,2025-06-06,0,-3.0,0,0.9705882352941176,0.0,20576.800000000003,22095.9,True
PO022778,2024-05-01,S004,P0020,W02,88,85,561.56,1927.52,2024-05-20,2024-05-26,0,6.0,1,0.9659090909090909,0.0,49417.28,51344.799999999996,True
PO022779,2024-12-18,S015,P0044,W04,211,207,529.9,3717.15,2025-01-04,2025-01-10,2,6.0,1,0.981042654028436,0.00966183574879227,111808.9,115526.04999999999,True
PO022780,2024-07-30,S008,P0099,W02,55,55,122.77,410.15,2024-08-08,2024-08-07,1,-1.0,0,1.0,0.01818181818181818,6752.349999999999,7162.499999999999,True
PO022781,2024-12-24,S007,P0036,W04,23,22,259.49,133.57,2025-01-14,2025-01-13,0,-1.0,0,0.9565217391304348,0.0,5968.27,6101.84,True
PO022782,2025-07-12,S018,P0024,W02,39,38,334.75,882.71,2025-07-28,2025-07-25,1,-3.0,0,0.9743589743589743,0.02631578947368421,13055.25,13937.96,True
PO022783,2025-10-08,S002,P0019,W03,138,132,105.41,919.39,2025-10-19,2025-10-22,2,3.0,1,0.9565217391304348,0.015151515151515152,14546.58,15465.97,True
PO022784,2024-10-26,S001,P0061,W03,214,207,282.04,3709.04,2024-11-23,2024-11-24,4,1.0,1,0.9672897196261683,0.01932367149758454,60356.560000000005,64065.600000000006,True
PO022785,2025-08-27,S009,P0046,W02,211,208,641.25,5008.29,2025-09-24,2025-09-29,18,5.0,1,0.985781990521327,0.08653846153846154,135303.75,140312.04,True
PO022786,2025-05-28,S015,P0112,W01,169,165,468.25,3915.63,2025-06-14,2025-06-17,3,3.0,1,0.9763313609467456,0.01818181818181818,79134.25,83049.88,True
PO022787,2025-11-04,S021,P0116,W04,118,115,879.17,7624.65,2025-12-03,2025-12-14,1,11.0,1,0.9745762711864406,0.008695652173913044,103742.06,111366.70999999999,True
PO022788,2025-06-25,S013,P0010,W02,161,155,598.92,2224.63,2025-07-11,2025-07-08,0,-3.0,0,0.9627329192546584,0.0,96426.12,98650.75,True
PO022789,2025-02-06,S007,P0109,W01,18,18,881.76,526.35,2025-02-27,2025-02-28,0,1.0,1,1.0,0.0,15871.68,16398.03,True
PO022790,2025-05-07,S009,P0011,W01,205,202,558.22,7737.82,2025-06-04,2025-06-12,10,8.0,1,0.9853658536585366,0.04950495049504951,114435.1,122172.92000000001,True
PO022791,2024-08-20,S010,P0087,W04,173,164,572.62,5515.07,2024-09-15,2024-09-16,2,1.0,1,0.9479768786127167,0.012195121951219513,99063.26,104578.32999999999,True
PO022792,2025-05-07,S009,P0116,W03,45,44,879.17,866.71,2025-06-04,2025-06-18,2,14.0,1,0.9777777777777777,0.045454545454545456,39562.65,40429.36,True
PO022793,2025-06-02,S017,P0042,W02,68,68,852.18,2978.11,2025-07-05,2025-07-19,3,14.0,1,1.0,0.04411764705882353,57948.24,60926.35,True
PO022794,2025-03-22,S020,P0020,W01,196,187,561.56,3358.17,2025-04-10,2025-04-07,3,-3.0,0,0.9540816326530612,0.016042780748663103,110065.76,113423.93,True
PO022795,2024-03-16,S018,P0008,W04,121,119,685.73,5693.82,2024-04-01,2024-03-29,2,-3.0,0,0.9834710743801653,0.01680672268907563,82973.33,88667.15,True
PO022796,2025-01-13,S010,P0042,W01,216,212,852.18,10431.07,2025-02-08,2025-02-06,4,-2.0,0,0.9814814814814815,0.018867924528301886,184070.87999999998,194501.94999999998,True
PO022797,2025-06-03,S008,P0115,W01,90,89,277.83,1147.68,2025-06-12,2025-06-10,1,-2.0,0,0.9888888888888889,0.011235955056179775,25004.699999999997,26152.379999999997,True
PO022798,2024-05-24,S002,P0056,W02,131,127,357.41,1958.5,2024-06-04,2024-06-01,0,-3.0,0,0.9694656488549618,0.0,46820.71000000001,48779.21000000001,True
PO022799,2025-07-29,S020,P0051,W01,5,5,109.49,29.23,2025-08-17,2025-08-20,0,3.0,1,1.0,0.0,547.4499999999999,576.68,True
PO022800,2025-09-08,S025,P0001,W04,199,195,437.34,6217.1,2025-10-04,2025-10-01,5,-3.0,0,0.9798994974874372,0.02564102564102564,87030.65999999999,93247.76,True
PO022801,2025-01-28,S002,P0080,W01,184,181,255.24,1311.97,2025-02-08,2025-02-06,5,-2.0,0,0.9836956521739131,0.027624309392265192,46964.16,48276.130000000005,True
PO022802,2025-12-05,S004,P0023,W01,180,174,555.36,4291.75,2025-12-24,2025-12-30,6,6.0,1,0.9666666666666667,0.034482758620689655,99964.8,104256.55,True
PO022803,2025-09-19,S006,P0083,W02,167,162,123.64,855.28,2025-09-25,2025-09-22,3,-3.0,0,0.9700598802395209,0.018518518518518517,20647.88,21503.16,True
PO022804,2024-12-06,S020,P0100,W02,73,70,484.96,2593.57,2024-12-25,2024-12-31,1,6.0,1,0.958904109589041,0.014285714285714285,35402.08,37995.65,True
PO022805,2025-10-08,S006,P0093,W02,12,12,479.7,168.03,2025-10-14,2025-10-14,0,0.0,0,1.0,0.0,5756.4,5924.429999999999,True
PO022806,2025-11-13,S001,P0063,W01,76,76,249.12,608.75,2025-12-11,2025-12-22,0,11.0,1,1.0,0.0,18933.12,19541.87,True
PO022807,2024-03-20,S009,P0079,W02,149,146,711.48,7832.88,2024-04-17,2024-04-27,11,10.0,1,0.9798657718120806,0.07534246575342465,106010.52,113843.40000000001,True
PO022808,2025-12-30,S010,P0048,W01,150,144,629.18,4719.19,2026-01-25,2026-01-29,1,4.0,1,0.96,0.006944444444444444,94376.99999999999,99096.18999999999,True
PO022809,2024-01-04,S010,P0086,W02,190,185,176.87,2228.21,2024-01-30,2024-01-27,4,-3.0,0,0.9736842105263158,0.021621621621621623,33605.3,35833.51,True
PO022810,2024-12-21,S013,P0082,W02,123,121,234.99,2045.58,2025-01-06,2025-01-06,2,0.0,0,0.983739837398374,0.01652892561983471,28903.77,30949.35,True
PO022811,2025-11-16,S007,P0023,W02,78,76,555.36,983.12,2025-12-07,2025-12-12,1,5.0,1,0.9743589743589743,0.013157894736842105,43318.08,44301.200000000004,True
