date,warehouse_id,product_id,on_hand_qty,demand_qty,receipt_qty,stockout_flag,inventory_value
2025-12-05,W03,P0067,1485,17,35,0,620522.1
2025-12-06,W03,P0067,1472,13,0,0,615089.92
2025-12-07,W03,P0067,1458,14,0,0,609239.88
2025-12-08,W03,P0067,1446,12,0,0,604225.56
2025-12-09,W03,P0067,1434,12,0,0,599211.24
2025-12-10,W03,P0067,1421,13,0,0,593779.06
2025-12-11,W03,P0067,1459,14,52,0,609657.74
2025-12-12,W03,P0067,1448,11,0,0,605061.28
2025-12-13,W03,P0067,1446,2,0,0,604225.56
2025-12-14,W03,P0067,1499,9,62,0,626372.14
2025-12-15,W03,P0067,1485,14,0,0,620522.1
2025-12-16,W03,P0067,1474,11,0,0,615925.64
2025-12-17,W03,P0067,1462,12,0,0,610911.3200000001
2025-12-18,W03,P0067,1453,9,0,0,607150.5800000001
2025-12-19,W03,P0067,1436,17,0,0,600046.96
2025-12-20,W03,P0067,1524,9,97,0,636818.64
2025-12-21,W03,P0067,1508,16,0,0,630132.88
2025-12-22,W03,P0067,1488,20,0,0,621775.68
2025-12-23,W03,P0067,1519,11,42,0,634729.34
2025-12-24,W03,P0067,1498,21,0,0,625954.28
2025-12-25,W03,P0067,1520,21,43,0,635147.2000000001
2025-12-26,W03,P0067,1500,20,0,0,626790.0
2025-12-27,W03,P0067,1490,10,0,0,622611.4
2025-12-28,W03,P0067,1482,8,0,0,619268.52
2025-12-29,W03,P0067,1466,16,0,0,612582.76
2025-12-30,W03,P0067,1451,15,0,0,606314.86
2025-12-31,W03,P0067,1438,13,0,0,600882.68
2025-01-01,W03,P0035,228,14,0,0,103518.84
2025-01-02,W03,P0035,221,7,0,0,100340.62999999999
2025-01-03,W03,P0035,242,7,28,0,109875.26
2025-01-04,W03,P0035,231,11,0,0,104880.93
2025-01-05,W03,P0035,222,9,0,0,100794.65999999999
2025-01-06,W03,P0035,215,7,0,0,97616.45
2025-01-07,W03,P0035,254,4,43,0,115323.62
2025-01-08,W03,P0035,262,14,22,0,118955.85999999999
2025-01-09,W03,P0035,256,6,0,0,116231.68
2025-01-10,W03,P0035,333,8,85,0,151191.99
2025-01-11,W03,P0035,321,12,0,0,145743.63
2025-01-12,W03,P0035,314,7,0,0,142565.41999999998
2025-01-13,W03,P0035,357,10,53,0,162088.71
2025-01-14,W03,P0035,354,3,0,0,160726.62
2025-01-15,W03,P0035,419,14,79,0,190238.56999999998
2025-01-16,W03,P0035,405,14,0,0,183882.15
2025-01-17,W03,P0035,391,14,0,0,177525.72999999998
2025-01-18,W03,P0035,385,6,0,0,174801.55
2025-01-19,W03,P0035,377,8,0,0,171169.31
2025-01-20,W03,P0035,388,12,23,0,176163.63999999998
2025-01-21,W03,P0035,380,8,0,0,172531.4
2025-01-22,W03,P0035,380,0,0,0,172531.4
2025-01-23,W03,P0035,374,6,0,0,169807.22
2025-01-24,W03,P0035,364,10,0,0,165266.91999999998
2025-01-25,W03,P0035,364,0,0,0,165266.91999999998
2025-01-26,W03,P0035,359,5,0,0,162996.77
2025-01-27,W03,P0035,350,9,0,0,158910.5
2025-01-28,W03,P0035,345,5,0,0,156640.34999999998
2025-01-29,W03,P0035,372,8,35,0,168899.16
2025-01-30,W03,P0035,367,5,0,0,166629.00999999998
2025-01-31,W03,P0035,360,7,0,0,163450.8
2025-02-01,W03,P0035,355,5,0,0,161180.65
2025-02-02,W03,P0035,343,12,0,0,155732.28999999998
2025-02-03,W03,P0035,399,20,76,0,181157.97
2025-02-04,W03,P0035,394,5,0,0,178887.81999999998
2025-02-05,W03,P0035,394,0,0,0,178887.81999999998
2025-02-06,W03,P0035,466,9,81,0,211577.97999999998
2025-02-07,W03,P0035,513,0,47,0,232917.38999999998
2025-02-08,W03,P0035,497,16,0,0,225652.90999999997
2025-02-09,W03,P0035,561,10,74,0,254710.83
2025-02-10,W03,P0035,549,12,0,0,249262.46999999997
2025-02-11,W03,P0035,588,0,39,0,266969.63999999996
2025-02-12,W03,P0035,580,8,0,0,263337.39999999997
2025-02-13,W03,P0035,564,16,0,0,256072.91999999998
2025-02-14,W03,P0035,560,4,0,0,254256.8
2025-02-15,W03,P0035,548,12,0,0,248808.43999999997
2025-02-16,W03,P0035,542,6,0,0,246084.25999999998
2025-02-17,W03,P0035,609,15,82,0,276504.26999999996
2025-02-18,W03,P0035,594,15,0,0,269693.82
2025-02-19,W03,P0035,587,7,0,0,266515.61
2025-02-20,W03,P0035,587,0,0,0,266515.61
2025-02-21,W03,P0035,643,12,68,0,291941.29
2025-02-22,W03,P0035,632,11,0,0,286946.95999999996
2025-02-23,W03,P0035,622,10,0,0,282406.66
2025-02-24,W03,P0035,611,11,0,0,277412.32999999996
2025-02-25,W03,P0035,599,12,0,0,271963.97
2025-02-26,W03,P0035,589,10,0,0,267423.67
2025-02-27,W03,P0035,575,14,0,0,261067.24999999997
2025-02-28,W03,P0035,595,13,33,0,270147.85
2025-03-01,W03,P0035,585,10,0,0,265607.55
2025-03-02,W03,P0035,580,5,0,0,263337.39999999997
2025-03-03,W03,P0035,574,6,0,0,260613.21999999997
2025-03-04,W03,P0035,566,8,0,0,256980.97999999998
2025-03-05,W03,P0035,606,5,45,0,275142.18
2025-03-06,W03,P0035,600,6,0,0,272418.0
2025-03-07,W03,P0035,594,6,0,0,269693.82
2025-03-08,W03,P0035,583,11,0,0,264699.49
2025-03-09,W03,P0035,572,11,0,0,259705.15999999997
2025-03-10,W03,P0035,568,4,0,0,257889.03999999998
2025-03-11,W03,P0035,597,11,40,0,271055.91
2025-03-12,W03,P0035,665,6,74,0,301929.94999999995
2025-03-13,W03,P0035,653,12,0,0,296481.58999999997
2025-03-14,W03,P0035,643,10,0,0,291941.29
2025-03-15,W03,P0035,636,7,0,0,288763.07999999996
2025-03-16,W03,P0035,630,6,0,0,286038.89999999997
2025-03-17,W03,P0035,625,5,0,0,283768.75
2025-03-18,W03,P0035,614,11,0,0,278774.42
2025-03-19,W03,P0035,606,8,0,0,275142.18
2025-03-20,W03,P0035,655,9,58,0,297389.64999999997
2025-03-21,W03,P0035,641,14,0,0,291033.23
2025-03-22,W03,P0035,633,8,0,0,287400.99
2025-03-23,W03,P0035,718,4,89,0,325993.54
2025-03-24,W03,P0035,711,7,0,0,322815.32999999996
2025-03-25,W03,P0035,703,8,0,0,319183.08999999997
2025-03-26,W03,P0035,771,5,73,0,350057.13
2025-03-27,W03,P0035,755,16,0,0,342792.64999999997
2025-03-28,W03,P0035,744,11,0,0,337798.32
2025-03-29,W03,P0035,737,7,0,0,334620.11
2025-03-30,W03,P0035,729,8,0,0,330987.87
2025-03-31,W03,P0035,725,4,0,0,329171.75
2025-04-01,W03,P0035,711,14,0,0,322815.32999999996
2025-04-02,W03,P0035,760,8,57,0,345062.8
2025-04-03,W03,P0035,750,10,0,0,340522.5
2025-04-04,W03,P0035,736,14,0,0,334166.07999999996
2025-04-05,W03,P0035,815,2,81,0,370034.44999999995
2025-04-06,W03,P0035,807,8,0,0,366402.20999999996
2025-04-07,W03,P0035,796,11,0,0,361407.88
2025-04-08,W03,P0035,834,10,48,0,378661.01999999996
2025-04-09,W03,P0035,821,13,0,0,372758.63
2025-04-10,W03,P0035,818,3,0,0,371396.54
2025-04-11,W03,P0035,805,13,0,0,365494.14999999997
2025-04-12,W03,P0035,794,11,0,0,360499.82
2025-04-13,W03,P0035,785,9,0,0,356413.55
2025-04-14,W03,P0035,785,0,0,0,356413.55
2025-04-15,W03,P0035,768,17,0,0,348695.04
2025-04-16,W03,P0035,756,12,0,0,343246.68
2025-04-17,W03,P0035,840,8,92,0,381385.19999999995
2025-04-18,W03,P0035,829,11,0,0,376390.87
2025-04-19,W03,P0035,811,18,0,0,368218.32999999996
2025-04-20,W03,P0035,808,3,0,0,366856.24
2025-04-21,W03,P0035,793,15,0,0,360045.79
2025-04-22,W03,P0035,785,8,0,0,356413.55
2025-04-23,W03,P0035,847,15,77,0,384563.41
2025-04-24,W03,P0035,834,13,0,0,378661.01999999996
2025-04-25,W03,P0035,814,20,0,0,369580.42
2025-04-26,W03,P0035,812,2,0,0,368672.36
2025-04-27,W03,P0035,794,18,0,0,360499.82
2025-04-28,W03,P0035,781,13,0,0,354597.43
2025-04-29,W03,P0035,776,5,0,0,352327.27999999997
2025-04-30,W03,P0035,771,5,0,0,350057.13
2025-05-01,W03,P0035,760,11,0,0,345062.8
2025-05-02,W03,P0035,802,5,47,0,364132.06
2025-05-03,W03,P0035,791,11,0,0,359137.73
2025-05-04,W03,P0035,773,18,0,0,350965.19
2025-05-05,W03,P0035,762,11,0,0,345970.86
2025-05-06,W03,P0035,749,13,0,0,340068.47
2025-05-07,W03,P0035,739,10,0,0,335528.17
2025-05-08,W03,P0035,814,21,96,0,369580.42
2025-05-09,W03,P0035,798,16,0,0,362315.94
2025-05-10,W03,P0035,854,5,61,0,387741.62
2025-05-11,W03,P0035,879,5,30,0,399092.37
2025-05-12,W03,P0035,940,9,70,0,426788.19999999995
2025-05-13,W03,P0035,931,9,0,0,422701.93
2025-05-14,W03,P0035,954,9,32,0,433144.62
2025-05-15,W03,P0035,1047,6,99,0,475369.41
2025-05-16,W03,P0035,1031,16,0,0,468104.93
2025-05-17,W03,P0035,1024,7,0,0,464926.72
2025-05-18,W03,P0035,1004,20,0,0,455846.12
2025-05-19,W03,P0035,998,6,0,0,453121.93999999994
2025-05-20,W03,P0035,1050,6,58,0,476731.5
2025-05-21,W03,P0035,1037,13,0,0,470829.11
2025-05-22,W03,P0035,1027,10,0,0,466288.81
2025-05-23,W03,P0035,1062,6,41,0,482179.86
2025-05-24,W03,P0035,1079,5,22,0,489898.37
2025-05-25,W03,P0035,1074,5,0,0,487628.22
2025-05-26,W03,P0035,1092,11,29,0,495800.75999999995
2025-05-27,W03,P0035,1137,13,58,0,516232.11
2025-05-28,W03,P0035,1146,11,20,0,520318.37999999995
2025-05-29,W03,P0035,1135,11,0,0,515324.05
2025-05-30,W03,P0035,1156,9,30,0,524858.6799999999
2025-05-31,W03,P0035,1142,14,0,0,518502.25999999995
2025-06-01,W03,P0035,1184,7,49,0,537571.52
2025-06-02,W03,P0035,1266,3,85,0,574801.98
2025-06-03,W03,P0035,1249,17,0,0,567083.47
2025-06-04,W03,P0035,1233,16,0,0,559818.99
2025-06-05,W03,P0035,1249,17,33,0,567083.47
2025-06-06,W03,P0035,1240,9,0,0,562997.2
2025-06-07,W03,P0035,1225,15,0,0,556186.75
2025-06-08,W03,P0035,1217,8,0,0,552554.51
2025-06-09,W03,P0035,1213,4,0,0,550738.39
2025-06-10,W03,P0035,1201,12,0,0,545290.0299999999
2025-06-11,W03,P0035,1186,15,0,0,538479.58
2025-06-12,W03,P0035,1181,5,0,0,536209.4299999999
2025-06-13,W03,P0035,1173,8,0,0,532577.19
2025-06-14,W03,P0035,1166,7,0,0,529398.98
2025-06-15,W03,P0035,1156,10,0,0,524858.6799999999
2025-06-16,W03,P0035,1153,3,0,0,523496.58999999997
2025-06-17,W03,P0035,1145,8,0,0,519864.35
2025-06-18,W03,P0035,1145,0,0,0,519864.35
2025-06-19,W03,P0035,1140,5,0,0,517594.19999999995
2025-06-20,W03,P0035,1140,0,0,0,517594.19999999995
2025-06-21,W03,P0035,1198,10,68,0,543927.94
2025-06-22,W03,P0035,1186,12,0,0,538479.58
2025-06-23,W03,P0035,1185,1,0,0,538025.5499999999
2025-06-24,W03,P0035,1227,12,54,0,557094.8099999999
2025-06-25,W03,P0035,1216,11,0,0,552100.48
2025-06-26,W03,P0035,1202,14,0,0,545744.0599999999
2025-06-27,W03,P0035,1288,3,89,0,584790.64
2025-06-28,W03,P0035,1357,8,77,0,616118.71
2025-06-29,W03,P0035,1347,10,0,0,611578.4099999999
2025-06-30,W03,P0035,1337,10,0,0,607038.11
2025-07-01,W03,P0035,1366,12,41,0,620204.98
2025-07-02,W03,P0035,1362,4,0,0,618388.86
2025-07-03,W03,P0035,1361,1,0,0,617934.83
2025-07-04,W03,P0035,1349,12,0,0,612486.47
2025-07-05,W03,P0035,1343,6,0,0,609762.2899999999
2025-07-06,W03,P0035,1398,15,70,0,634733.94
2025-07-07,W03,P0035,1395,3,0,0,633371.85
2025-07-08,W03,P0035,1389,6,0,0,630647.6699999999
2025-07-09,W03,P0035,1385,4,0,0,628831.5499999999
2025-07-10,W03,P0035,1419,14,48,0,644268.57
2025-07-11,W03,P0035,1412,7,0,0,641090.36
2025-07-12,W03,P0035,1401,11,0,0,636096.0299999999
2025-07-13,W03,P0035,1416,14,29,0,642906.48
2025-07-14,W03,P0035,1404,12,0,0,637458.12
2025-07-15,W03,P0035,1471,9,76,0,667878.13
2025-07-16,W03,P0035,1542,12,83,0,700114.26
2025-07-17,W03,P0035,1573,6,37,0,714189.19
2025-07-18,W03,P0035,1562,11,0,0,709194.86
2025-07-19,W03,P0035,1549,13,0,0,703292.47
2025-07-20,W03,P0035,1542,7,0,0,700114.26
2025-07-21,W03,P0035,1542,0,0,0,700114.26
2025-07-22,W03,P0035,1572,8,38,0,713735.1599999999
2025-07-23,W03,P0035,1556,16,0,0,706470.6799999999
2025-07-24,W03,P0035,1546,10,0,0,701930.38
2025-07-25,W03,P0035,1532,14,0,0,695573.96
2025-07-26,W03,P0035,1567,13,48,0,711465.01
2025-07-27,W03,P0035,1634,4,71,0,741885.0199999999
2025-07-28,W03,P0035,1676,5,47,0,760954.2799999999
2025-07-29,W03,P0035,1670,6,0,0,758230.1
2025-07-30,W03,P0035,1660,10,0,0,753689.7999999999
2025-07-31,W03,P0035,1650,10,0,0,749149.5
2025-08-01,W03,P0035,1745,1,96,0,792282.35
2025-08-02,W03,P0035,1769,7,31,0,803179.07
2025-08-03,W03,P0035,1810,14,55,0,821794.2999999999
2025-08-04,W03,P0035,1795,15,0,0,814983.85
2025-08-05,W03,P0035,1787,8,0,0,811351.61
2025-08-06,W03,P0035,1860,6,79,0,844495.7999999999
2025-08-07,W03,P0035,1853,7,0,0,841317.59
2025-08-08,W03,P0035,1844,9,0,0,837231.32
2025-08-09,W03,P0035,1865,14,35,0,846765.95
2025-08-10,W03,P0035,1844,21,0,0,837231.32
2025-08-11,W03,P0035,1842,2,0,0,836323.2599999999
2025-08-12,W03,P0035,1898,8,64,0,861748.94
2025-08-13,W03,P0035,1880,18,0,0,853576.3999999999
2025-08-14,W03,P0035,1876,4,0,0,851760.2799999999
2025-08-15,W03,P0035,1934,6,64,0,878094.0199999999
2025-08-16,W03,P0035,1930,4,0,0,876277.8999999999
2025-08-17,W03,P0035,2016,9,95,0,915324.48
2025-08-18,W03,P0035,2004,12,0,0,909876.12
2025-08-19,W03,P0035,1997,7,0,0,906697.9099999999
2025-08-20,W03,P0035,1982,15,0,0,899887.46
2025-08-21,W03,P0035,1978,4,0,0,898071.34
2025-08-22,W03,P0035,1971,7,0,0,894893.1299999999
2025-08-23,W03,P0035,1962,9,0,0,890806.86
2025-08-24,W03,P0035,2017,12,67,0,915778.5099999999
2025-08-25,W03,P0035,2062,1,46,0,936209.86
2025-08-26,W03,P0035,2055,7,0,0,933031.6499999999
2025-08-27,W03,P0035,2044,11,0,0,928037.32
2025-08-28,W03,P0035,2030,14,0,0,921680.8999999999
2025-08-29,W03,P0035,2016,14,0,0,915324.48
2025-08-30,W03,P0035,2070,11,65,0,939842.1
2025-08-31,W03,P0035,2053,17,0,0,932123.59
2025-09-01,W03,P0035,2043,10,0,0,927583.2899999999
2025-09-02,W03,P0035,2036,7,0,0,924405.08
2025-09-03,W03,P0035,2026,10,0,0,919864.7799999999
2025-09-04,W03,P0035,2060,10,44,0,935301.7999999999
2025-09-05,W03,P0035,2045,15,0,0,928491.35
2025-09-06,W03,P0035,2030,15,0,0,921680.8999999999
2025-09-07,W03,P0035,2027,3,0,0,920318.8099999999
2025-09-08,W03,P0035,2024,3,0,0,918956.72
2025-09-09,W03,P0035,2013,11,0,0,913962.3899999999
2025-09-10,W03,P0035,2000,13,0,0,908060.0
2025-09-11,W03,P0035,2018,7,25,0,916232.5399999999
2025-09-12,W03,P0035,2043,12,37,0,927583.2899999999
2025-09-13,W03,P0035,2112,0,69,0,958911.36
2025-09-14,W03,P0035,2097,15,0,0,952100.9099999999
2025-09-15,W03,P0035,2087,10,0,0,947560.61
2025-09-16,W03,P0035,2076,11,0,0,942566.2799999999
2025-09-17,W03,P0035,2068,8,0,0,938934.0399999999
2025-09-18,W03,P0035,2122,7,61,0,963451.6599999999
2025-09-19,W03,P0035,2192,15,85,0,995233.7599999999
2025-09-20,W03,P0035,2184,8,0,0,991601.5199999999
2025-09-21,W03,P0035,2245,6,67,0,1019297.35
2025-09-22,W03,P0035,2234,11,0,0,1014303.0199999999
2025-09-23,W03,P0035,2229,5,0,0,1012032.87
2025-09-24,W03,P0035,2215,14,0,0,1005676.45
2025-09-25,W03,P0035,2200,15,0,0,998865.9999999999
2025-09-26,W03,P0035,2177,23,0,0,988423.3099999999
2025-09-27,W03,P0035,2165,12,0,0,982974.95
2025-09-28,W03,P0035,2162,3,0,0,981612.86
2025-09-29,W03,P0035,2157,5,0,0,979342.71
2025-09-30,W03,P0035,2143,14,0,0,972986.2899999999
2025-10-01,W03,P0035,2141,2,0,0,972078.23
2025-10-02,W03,P0035,2131,10,0,0,967537.9299999999
2025-10-03,W03,P0035,2118,13,0,0,961635.5399999999
2025-10-04,W03,P0035,2099,19,0,0,953008.97
2025-10-05,W03,P0035,2090,9,0,0,948922.7
2025-10-06,W03,P0035,2142,4,56,0,972532.2599999999
2025-10-07,W03,P0035,2135,7,0,0,969354.0499999999
2025-10-08,W03,P0035,2207,19,91,0,1002044.21
2025-10-09,W03,P0035,2195,12,0,0,996595.85
2025-10-10,W03,P0035,2187,8,0,0,992963.61
2025-10-11,W03,P0035,2175,12,0,0,987515.2499999999
2025-10-12,W03,P0035,2164,11,0,0,982520.9199999999
2025-10-13,W03,P0035,2153,11,0,0,977526.59
2025-10-14,W03,P0035,2143,10,0,0,972986.2899999999
2025-10-15,W03,P0035,2135,8,0,0,969354.0499999999
2025-10-16,W03,P0035,2134,1,0,0,968900.0199999999
2025-10-17,W03,P0035,2105,29,0,0,955733.1499999999
2025-10-18,W03,P0035,2100,5,0,0,953463.0
2025-10-19,W03,P0035,2088,12,0,0,948014.6399999999
2025-10-20,W03,P0035,2128,15,55,0,966175.84
2025-10-21,W03,P0035,2125,3,0,0,964813.75
2025-10-22,W03,P0035,2159,8,42,0,980250.7699999999
2025-10-23,W03,P0035,2155,4,0,0,978434.6499999999
2025-10-24,W03,P0035,2145,10,0,0,973894.35
2025-10-25,W03,P0035,2135,10,0,0,969354.0499999999
2025-10-26,W03,P0035,2199,7,71,0,998411.97
2025-10-27,W03,P0035,2199,0,0,0,998411.97
2025-10-28,W03,P0035,2181,18,0,0,990239.4299999999
2025-10-29,W03,P0035,2192,16,27,0,995233.7599999999
2025-10-30,W03,P0035,2186,6,0,0,992509.58
2025-10-31,W03,P0035,2242,9,65,0,1017935.2599999999
2025-11-01,W03,P0035,2238,4,0,0,1016119.1399999999
2025-11-02,W03,P0035,2221,17,0,0,1008400.6299999999
2025-11-03,W03,P0035,2218,3,0,0,1007038.5399999999
2025-11-04,W03,P0035,2202,16,0,0,999774.0599999999
2025-11-05,W03,P0035,2192,10,0,0,995233.7599999999
2025-11-06,W03,P0035,2180,12,0,0,989785.3999999999
2025-11-07,W03,P0035,2163,17,0,0,982066.8899999999
2025-11-08,W03,P0035,2136,27,0,0,969808.08
2025-11-09,W03,P0035,2120,16,0,0,962543.6
2025-11-10,W03,P0035,2100,20,0,0,953463.0
2025-11-11,W03,P0035,2084,16,0,0,946198.5199999999
2025-11-12,W03,P0035,2060,24,0,0,935301.7999999999
2025-11-13,W03,P0035,2044,16,0,0,928037.32
2025-11-14,W03,P0035,2036,8,0,0,924405.08
2025-11-15,W03,P0035,2023,13,0,0,918502.69
2025-11-16,W03,P0035,2004,19,0,0,909876.12
2025-11-17,W03,P0035,2013,22,31,0,913962.3899999999
2025-11-18,W03,P0035,2090,18,95,0,948922.7
2025-11-19,W03,P0035,2157,25,92,0,979342.71
2025-11-20,W03,P0035,2147,10,0,0,974802.4099999999
2025-11-21,W03,P0035,2195,15,63,0,996595.85
2025-11-22,W03,P0035,2183,12,0,0,991147.49
2025-11-23,W03,P0035,2161,22,0,0,981158.83
2025-11-24,W03,P0035,2161,0,0,0,981158.83
2025-11-25,W03,P0035,2145,16,0,0,973894.35
2025-11-26,W03,P0035,2131,14,0,0,967537.9299999999
2025-11-27,W03,P0035,2115,16,0,0,960273.45
2025-11-28,W03,P0035,2103,12,0,0,954825.09
2025-11-29,W03,P0035,2092,11,0,0,949830.7599999999
2025-11-30,W03,P0035,2072,20,0,0,940750.1599999999
2025-12-01,W03,P0035,2058,14,0,0,934393.74
2025-12-02,W03,P0035,2042,16,0,0,927129.2599999999
2025-12-03,W03,P0035,2024,18,0,0,918956.72
2025-12-04,W03,P0035,2024,0,0,0,918956.72
2025-12-05,W03,P0035,2005,19,0,0,910330.1499999999
2025-12-06,W03,P0035,2083,11,89,0,945744.49
2025-12-07,W03,P0035,2144,23,84,0,973440.32
2025-12-08,W03,P0035,2133,11,0,0,968445.99
2025-12-09,W03,P0035,2118,15,0,0,961635.5399999999
2025-12-10,W03,P0035,2152,10,44,0,977072.5599999999
2025-12-11,W03,P0035,2127,25,0,0,965721.8099999999
2025-12-12,W03,P0035,2120,7,0,0,962543.6
2025-12-13,W03,P0035,2115,5,0,0,960273.45
2025-12-14,W03,P0035,2102,13,0,0,954371.0599999999
2025-12-15,W03,P0035,2119,10,27,0,962089.57
2025-12-16,W03,P0035,2188,13,82,0,993417.6399999999
2025-12-17,W03,P0035,2168,20,0,0,984337.0399999999
2025-12-18,W03,P0035,2247,15,94,0,1020205.4099999999
2025-12-19,W03,P0035,2236,11,0,0,1015211.08
2025-12-20,W03,P0035,2219,17,0,0,1007492.57
2025-12-21,W03,P0035,2200,19,0,0,998865.9999999999
2025-12-22,W03,P0035,2189,11,0,0,993871.6699999999
2025-12-23,W03,P0035,2167,22,0,0,983883.0099999999
2025-12-24,W03,P0035,2152,15,0,0,977072.5599999999
2025-12-25,W03,P0035,2164,13,25,0,982520.9199999999
2025-12-26,W03,P0035,2152,12,0,0,977072.5599999999
2025-12-27,W03,P0035,2132,20,0,0,967991.96
2025-12-28,W03,P0035,2114,18,0,0,959819.4199999999
2025-12-29,W03,P0035,2101,13,0,0,953917.0299999999
2025-12-30,W03,P0035,2084,17,0,0,946198.5199999999
2025-12-31,W03,P0035,2074,10,0,0,941658.22
2025-01-01,W03,P0114,79,9,0,0,71747.8
2025-01-02,W03,P0114,97,14,32,0,88095.40000000001
2025-01-03,W03,P0114,110,9,22,0,99902.0
2025-01-04,W03,P0114,142,4,36,0,128964.40000000001
2025-01-05,W03,P0114,129,13,0,0,117157.8
2025-01-06,W03,P0114,122,7,0,0,110800.40000000001
2025-01-07,W03,P0114,169,16,63,0,153485.80000000002
2025-01-08,W03,P0114,163,6,0,0,148036.6
2025-01-09,W03,P0114,203,15,55,0,184364.6
2025-01-10,W03,P0114,185,18,0,0,168017.0
2025-01-11,W03,P0114,167,18,0,0,151669.4
2025-01-12,W03,P0114,161,6,0,0,146220.2
2025-01-13,W03,P0114,148,13,0,0,134413.6
2025-01-14,W03,P0114,134,14,0,0,121698.8
2025-01-15,W03,P0114,120,14,0,0,108984.0
2025-01-16,W03,P0114,93,27,0,0,84462.6
2025-01-17,W03,P0114,176,6,89,0,159843.2
2025-01-18,W03,P0114,172,4,0,0,156210.4
2025-01-19,W03,P0114,163,9,0,0,148036.6
2025-01-20,W03,P0114,151,12,0,0,137138.2
2025-01-21,W03,P0114,193,11,53,0,175282.6
2025-01-22,W03,P0114,184,9,0,0,167108.80000000002
2025-01-23,W03,P0114,174,10,0,0,158026.80000000002
2025-01-24,W03,P0114,251,2,79,0,227958.2
2025-01-25,W03,P0114,237,14,0,0,215243.40000000002
2025-01-26,W03,P0114,224,13,0,0,203436.80000000002
2025-01-27,W03,P0114,221,3,0,0,200712.2
2025-01-28,W03,P0114,213,8,0,0,193446.6
2025-01-29,W03,P0114,197,16,0,0,178915.40000000002
2025-01-30,W03,P0114,197,0,0,0,178915.40000000002
2025-01-31,W03,P0114,191,6,0,0,173466.2
2025-02-01,W03,P0114,204,11,24,0,185272.80000000002
2025-02-02,W03,P0114,203,1,0,0,184364.6
2025-02-03,W03,P0114,199,4,0,0,180731.80000000002
2025-02-04,W03,P0114,190,9,0,0,172558.0
2025-02-05,W03,P0114,176,14,0,0,159843.2
2025-02-06,W03,P0114,227,10,61,0,206161.40000000002
2025-02-07,W03,P0114,223,4,0,0,202528.6
2025-02-08,W03,P0114,213,10,0,0,193446.6
2025-02-09,W03,P0114,287,8,82,0,260653.40000000002
2025-02-10,W03,P0114,280,7,0,0,254296.0
2025-02-11,W03,P0114,355,13,88,0,322411.0
2025-02-12,W03,P0114,350,5,0,0,317870.0
2025-02-13,W03,P0114,393,13,56,0,356922.60000000003
2025-02-14,W03,P0114,380,13,0,0,345116.0
2025-02-15,W03,P0114,372,8,0,0,337850.4
2025-02-16,W03,P0114,454,9,91,0,412322.80000000005
2025-02-17,W03,P0114,543,7,96,0,493152.60000000003
2025-02-18,W03,P0114,531,12,0,0,482254.2
2025-02-19,W03,P0114,526,5,0,0,477713.2
2025-02-20,W03,P0114,515,11,0,0,467723.0
2025-02-21,W03,P0114,515,0,0,0,467723.0
2025-02-22,W03,P0114,502,13,0,0,455916.4
2025-02-23,W03,P0114,512,17,27,0,464998.4
2025-02-24,W03,P0114,488,24,0,0,443201.60000000003
2025-02-25,W03,P0114,477,11,0,0,433211.4
2025-02-26,W03,P0114,467,10,0,0,424129.4
2025-02-27,W03,P0114,496,13,42,0,450467.2
2025-02-28,W03,P0114,576,8,88,0,523123.2
2025-03-01,W03,P0114,636,19,79,0,577615.2000000001
2025-03-02,W03,P0114,632,4,0,0,573982.4
2025-03-03,W03,P0114,613,19,0,0,556726.6
2025-03-04,W03,P0114,606,7,0,0,550369.2000000001
2025-03-05,W03,P0114,629,11,34,0,571257.8
2025-03-06,W03,P0114,620,9,0,0,563084.0
2025-03-07,W03,P0114,621,20,21,0,563992.2000000001
2025-03-08,W03,P0114,614,7,0,0,557634.8
2025-03-09,W03,P0114,605,9,0,0,549461.0
2025-03-10,W03,P0114,597,8,0,0,542195.4
2025-03-11,W03,P0114,658,7,68,0,597595.6
2025-03-12,W03,P0114,647,11,0,0,587605.4
2025-03-13,W03,P0114,638,9,0,0,579431.6
2025-03-14,W03,P0114,630,8,0,0,572166.0
2025-03-15,W03,P0114,721,0,91,0,654812.2000000001
2025-03-16,W03,P0114,792,7,78,0,719294.4
2025-03-17,W03,P0114,782,10,0,0,710212.4
2025-03-18,W03,P0114,855,7,80,0,776511.0
2025-03-19,W03,P0114,839,16,0,0,761979.8
2025-03-20,W03,P0114,829,10,0,0,752897.8
2025-03-21,W03,P0114,824,5,0,0,748356.8
2025-03-22,W03,P0114,810,14,0,0,735642.0
2025-03-23,W03,P0114,839,13,42,0,761979.8
2025-03-24,W03,P0114,856,7,24,0,777419.2000000001
2025-03-25,W03,P0114,836,20,0,0,759255.2000000001
2025-03-26,W03,P0114,891,0,55,0,809206.2000000001
2025-03-27,W03,P0114,882,9,0,0,801032.4
2025-03-28,W03,P0114,869,13,0,0,789225.8
2025-03-29,W03,P0114,863,6,0,0,783776.6000000001
2025-03-30,W03,P0114,845,18,0,0,767429.0
2025-03-31,W03,P0114,829,16,0,0,752897.8
2025-04-01,W03,P0114,878,19,68,0,797399.6000000001
2025-04-02,W03,P0114,875,3,0,0,794675.0
2025-04-03,W03,P0114,892,17,34,0,810114.4
2025-04-04,W03,P0114,890,2,0,0,808298.0
